isbn,Title,Author,num_pages,publication_date,publisher,genres,Price
1590526856,The Blazing Center Study Guide: The Soul-Satisfying Supremacy of God in All Things,John Piper,112,7/3/2006,Multnomah,Religion,35.5
0446696137,A Bend in the Road,Nicholas Sparks,341,4/1/2005,Grand Central Publishing,Romance,35.99
0385487185,Selected Poetry of Emily Dickinson,Emily Dickinson,299,4/14/1997,Doubleday Books,Poetry,17.99
0671639617,Field Guide to Home Buying in America,Mark LeVine,256,5/15/1988,Touchstone,Business,25.99
0521290600,Problems of the Self: Philosophical Papers 1956 1972,Bernard Williams,276,3/25/1976,Cambridge University Press,Philosophy,15.5
0747267448,Two's Company,Jill Mansell,448,10/27/2003,Headline Review,Womens Fiction,38.0
1595322353,President Dad  Volume 2,Ju-Yeon Rhim,168,3/8/2005,TokyoPop,Sequential Art,35.5
0517391732,The Girl in a Swing,Richard  Adams,339,10/1/1982,Random House,Fiction,29.5
1421513684,Pretty Face  Vol. 1,Yasuhiro Kano,192,8/7/2007,VIZ Media LLC,Sequential Art,28.0
0316955175,Youngblood Hawke,Herman Wouk,783,5/15/1992,Back Bay Books,Fiction,16.99
0872205460,Candide and Related Writings,Voltaire,190,9/15/2000,Hackett Publishing Company  Inc.,Classics,37.5
0679738959,The Age of Reason,Jean-Paul Sartre,408,7/7/1992,Vintage International,Philosophy,25.5
0571192521,The Pyramid,William Golding,217,7/22/1997,Faber  Faber,Fiction,10.99
3548254357,Gefahr im Roten Meer (Treason's Harbour) (Aubrey/Maturin Book 9),Patrick O'Brian,412,5/1/2002,Ullstein Tb,Historical,39.0
0441014437,Harrowing the Dragon,Patricia A. McKillip,308,11/7/2006,Ace Books,Fantasy,34.0
1564783936,Bouvard and Pecuchet,Gustave Flaubert,328,3/28/2006,Dalkey Archive Press,Fiction,37.0
0439993857,The Giggler Treatment,Roddy Doyle,112,7/20/2001,Scholastic  Inc.,Childrens,31.99
0739342770,The Summons / The Brethren,John Grisham,0,10/10/2006,Random House Audio,Fiction,30.5
0312425945,The Last of Her Kind,Sigrid Nunez,391,12/12/2006,Picador USA,Fiction,33.99
0312421974,This Side of Brightness,Colum McCann,304,1/1/2003,Picador,Fiction,21.0
0060518650,Letters from the Earth: Uncensored Writings,Mark Twain,321,2/17/2004,Harper Perennial Modern Classics,Fiction,28.5
140004474X,Confessions of a French Baker: Breadmaking Secrets  Tips  and Recipes,Peter Mayle,91,10/25/2005,Alfred A. Knopf,Food and Drink,19.99
0060225351,Stanley,Syd Hoff,64,12/31/1992,HarperCollins Publishers,Childrens,23.0
0307277763,Perfume: The Story of a Murderer,Patrick Süskind,255,2/13/2001,Vintage International,Fiction,19.99
0743477154,Postmortem (Kay Scarpetta  #1),Patricia Daniels Cornwell,342,12/30/2003,Pocket Books,Mystery,30.5
0316954411,The Hope (The Hope and the Glory  #1),Herman Wouk,704,6/3/2002,Back Bay Books,Historical,19.0
0141010312,Golden Buddha (Oregon Files  #1),Clive Cussler,527,3/24/2005,Penguin Books,Fiction,32.0
0743482824,Othello,William Shakespeare,368,8/1/2004,Simon  Schuster,Classics,17.5
0719071151,A Farewell to Arms?: Beyond the Good Friday Agreement,Adrian Guelke,624,4/18/2006,Manchester University Press,Academic,29.5
1572307021,Persuasive Communication,James B. Stiff,351,10/18/2002,The Guilford Press,Nonfiction,12.99
0140317201,Ronia  the Robber's Daughter,Astrid Lindgren,176,2/5/1985,Puffin Books,Fantasy,13.0
089658321X,Walking the Rez Road,Jim Northrup,176,10/26/1995,Voyageur Press,Poetry,17.99
0312425023,Specimen Days,Michael Cunningham,336,4/18/2006,Picador USA,Fiction,20.99
0613608704,1st To Die (The Women's Murder Club  #1),James Patterson,471,2/1/2002,Turtleback Books,Mystery,21.99
0679409963,Doctor Faustus,Thomas Mann,580,6/2/1992,Everyman's Library,Fiction,33.0
0099478420,The Heart of the Matter,Graham Greene,272,10/7/2004,Vintage Classics,Fiction,25.5
0812590104,The Gate of Fire (Oath Of Empire Book Two),Thomas Harlan,721,6/18/2001,Tor Classics,Fantasy,13.0
0345487664,The Tall Pine Polka / Your Oasis on Flame Lake,Lorna Landvik,752,10/4/2005,Ballantine Books,Fiction,16.5
159355558X,Killing Floor (Jack Reacher  #1),Lee Child,3,4/10/2004,Brilliance Audio,Thriller,28.5
0060519568,Touching Darkness (Midnighters  #2),Scott Westerfeld,439,3/1/2006,Harper Teen,Young Adult,39.5
0192752537,Party Shoes (Shoes  #5),Noel Streatfeild,243,9/1/2002,Oxford University Press  USA,Childrens,22.5
9042003405,I'm Telling You Stories: Jeanette Winterson and the Politics of Reading (Postmodern Studies 25),Helena Grice,136,1/1/1998,Brill/Rodopi,Nonfiction,39.0
0060535032,City of the Beasts (Eagle and Jaguar  #1),Isabel Allende,408,4/27/2004,Rayo,Fantasy,28.0
0743262131,The Path Between the Seas: The Creation of the Panama Canal  1870-1914,David McCullough,697,6/1/2004,Simon  Schuster,History,10.0
3462032178,Alles ist erleuchtet,Jonathan Safran Foer,384,2/20/2003,Kiepenheuer & Witsch,Fiction,15.99
0441172695,Dune Messiah (Dune Chronicles #2),Frank Herbert,331,7/15/1987,Ace Books,Science Fiction,13.5
0743484878,Henry V,William Shakespeare,294,6/22/2004,Washington Square Press,Classics,35.5
0485006073,Cyberpunk and Cyberculture: Science Fiction and the Work of William Gibson,Dani Cavallaro,258,9/13/2001,Bloomsbury Academic,Nonfiction,12.0
1567408346,Tripwire (Jack Reacher  #3),Lee Child,3,7/8/1999,Nova Audio Books,Thriller,39.99
0743470125,Goodnight Nobody,Jennifer Weiner,400,5/2/2006,Washington Square Press,Womens Fiction,16.99
0425208915,Goddess of the Rose (Goddess Summoning  #4),P.C. Cast,345,2/7/2006,Berkley Sensation,Romance,14.0
0881885959,The Beatles Complete - Updated Edition,The Beatles,303,12/1/1986,Hal Leonard Publishing Corporation,Music,23.0
8466302204,Violin,Anne Rice,289,1/1/2002,Distribooks,Fiction,32.0
0099498588,Dublin 4,Maeve Binchy,256,5/4/2006,Arrow,Fiction,30.5
0879977663,Polymath (Zarathustra Refugee Planets  #2),John Brunner,156,8/28/1982,DAW Books (NY),Science Fiction,38.0
0340837950,Stranger In A Strange Land,Robert A. Heinlein,672,3/14/2005,Hodder & Stoughton,Science Fiction,11.0
0340823372,The Battle Of Corrin (Legends of Dune  #3),Brian Herbert,624,9/1/2004,Hodder & Stoughton Ltd,Science Fiction,33.99
0812967941,A Working Stiff's Manifesto: A Memoir of Thirty Jobs I Quit  Nine That Fired Me  and Three I Can't Remember,Iain Levison,164,4/8/2003,Random House Trade,Nonfiction,28.0
014303605X,Oh  Play That Thing,Roddy Doyle,384,10/25/2005,Penguin Books,Fiction,25.5
057120175X,The Poisonwood Bible,Barbara Kingsolver,616,1/10/2000,Faber and Faber,Fiction,38.0
014118549X,Nausea,Jean-Paul Sartre,253,11/30/2000,Penguin Books,Philosophy,23.99
0515130990,Beyond Innocence (Beyond Duet  #1),Emma Holly,295,7/1/2001,Jove,Romance,27.5
0140367381,Myths of the Norsemen: Retold from the Old Norse Poems and Tales,Roger Lancelyn Green,262,11/1/1994,Puffin Books,Fantasy,17.5
3404134117,The Stand: Das letzte Gefecht,Stephen King,1227,9/1/2003,Bastei Lübbe,Horror,31.99
048645049X,The Theban Plays: Oedipus Rex  Oedipus at Colonus & Antigone,Sophocles,176,6/23/2006,Dover Publications,Classics,38.99
0812550757,Speaker for the Dead (Ender's Saga  #2),Orson Scott Card,382,8/15/1994,Tor Books,Science Fiction,22.99
0385418132,The Art of Alfred Hitchcock: Fifty Years of His Motion Pictures,Donald Spoto,496,12/1/1991,Anchor,Culture,37.5
1931382697,Zinn & the Art of Road Bike Maintenance,Lennard Zinn,356,10/25/2005,VeloPress,Reference,14.99
1840460644,Introducing Camus,David Zane Mairowitz,176,1/3/1998,Totem Books,Philosophy,21.99
0747569134,More Sideways Arithmetic from Wayside School (Wayside School #2.6),Louis Sachar,112,9/1/1994,Bloomsbury U.S.A. Children's Books,Childrens,23.99
0375724958,Stranger in the Forest: On Foot Across Borneo,Eric Hansen,288,11/14/2000,Vintage,Travel,25.5
0140447601,Democracy in America,Alexis de Tocqueville,992,4/24/2003,Penguin Classics,History,31.99
0026995018,Spandau: The Secret Diaries,Albert Speer,463,2/5/1976,Macmillan Publ. Co.,History,13.99
0140449337,Meditations,Marcus Aurelius,303,4/27/2006,Penguin Books,Philosophy,33.0
0446608890,Saving Faith,David Baldacci,528,9/1/2000,Vision,Fiction,29.5
0743428188,The Twentieth Wife (Taj Mahal Trilogy  #1),Indu Sundaresan,380,2/18/2003,Washington Square Press,Historical,24.5
0786943335,Dragons of the Highlord Skies (Dragonlance: The Lost Chronicles  #2),Margaret Weis,456,10/23/2007,Wizards of the Coast,Fantasy,14.5
0471430455,The Warren Buffett CEO: Secrets from the Berkshire Hathaway Managers,Robert P. Miles,432,4/18/2003,Wiley,Business,28.99
1416500189,The Good Earth (House of Earth  #1),Pearl S. Buck,418,3/4/2009,Howard Publishing Co,Classics,30.0
0449452697,Centennial,James A. Michener,1086,7/1/1989,Fawcett Books,Historical,15.99
0452281253,Anthem,Ayn Rand,105,12/1/1999,NAL,Fiction,34.0
1581950063,Under the Red Flag,Ha Jin,224,6/1/1998,Steerforth,Fiction,31.5
0451621603,The Oedipus Plays of Sophocles,Sophocles,390,9/1/1958,Signet Books (NY),Classics,11.0
9681317084,La increíble y triste historia de la cándida Eréndira y de su abuela desalmada,Gabriel García Márquez,157,5/30/2004,Editorial Diana,Short Stories,20.99
0394746236,The Civil War  Vol. 1: Fort Sumter to Perryville,Shelby Foote,856,11/12/1986,Vintage,History,26.5
0590100564,Common Ground: The Water  Earth  and Air We Share,Molly Bang,40,10/1/1997,Blue Sky Press,Childrens,18.99
1598161989,Tramps Like Us  Volume 11,Yayoi Ogawa,182,2/1/2007,TokyoPop,Sequential Art,17.99
9684581149,El Clan Del Oso Cavernario,Jean M. Auel,548,9/1/1981,Lasser Press,Historical,38.99
0521657296,Critique of Pure Reason,Immanuel Kant,796,2/28/1999,Cambridge University Press,Philosophy,15.5
1587150794,Fifty-One Tales,Lord Dunsany,108,4/1/2002,Borgo Press,Fantasy,15.0
0778322734,The Devil's Waltz,Anne Stuart,363,1/24/2006,Mira,Romance,27.0
0451173317,The Waste Lands (The Dark Tower #3),Stephen King,590,1/1/1993,Signet Book,Fantasy,36.99
0449702022,Winter of Magic's Return,Pamela F. Service,194,11/12/1986,Fawcett,Fantasy,12.99
1421506300,Death Note  Vol. 9: Contact (Death Note  #9),Tsugumi Ohba,193,1/2/2007,VIZ Media LLC,Sequential Art,19.0
0340766166,Shōgun (Asian Saga  #1),James Clavell,1152,12/2/1999,Hodder & Stoughton,Historical,34.0
0312989385,The Janson Directive (Paul Janson  #1),Robert Ludlum,693,10/19/2003,St. Martin's Paperbacks,Fiction,18.0
0847827372,Visions of Heaven and Hell,Clive Barker,352,9/27/2005,Rizzoli,Art,36.0
0395883970,The Gettysburg Address,Abraham Lincoln,32,2/2/1998,HMH Books for Young Readers,History,17.0
0064400964,Betsy-Tacy (Betsy-Tacy  #1),Maud Hart Lovelace,144,8/14/2007,HarperCollins,Classics,18.0
1591164842,Mermaid Saga  Vol. 2,Rumiko Takahashi,208,9/21/2004,VIZ Media LLC,Sequential Art,12.99
0385491735,Truman Capote: In Which Various Friends  Enemies  Acquaintances  and Detractors Recall His Turbulent Career,George Plimpton,498,11/10/1998,Anchor,Biography,12.5
0515133086,Beyond Seduction (Beyond Duet  #2),Emma Holly,297,6/28/2002,Jove,Romance,31.5
0434008176,Quicksilver (The Baroque Cycle  #1),Neal Stephenson,927,10/2/2003,William Heinemann,Fiction,17.5
0007121008,Mrs. McGinty's Dead (Hercule Poirot  #30),Agatha Christie,328,7/1/2002,HarperCollins Publishers,Mystery,23.0
0425198006,Odds Against (Sid Halley  #1),Dick Francis,288,2/1/2005,G.P. Putnam's Sons,Mystery,14.99
020161622X,The Pragmatic Programmer: From Journeyman to Master,Andy Hunt,321,10/30/1999,Addison-Wesley Professional,Computer Science,28.0
0451456815,Not of Woman Born,Constance Ash,288,3/1/1999,Roc,Science Fiction,17.5
0451528611,Anna Karenina,Leo Tolstoy,960,11/5/2002,Signet,Classics,36.0
0141187565,Moonraker,Ian Fleming,247,6/3/2004,Penguin Books  Limited (UK),Fiction,33.99
0393962938,Paradise Lost,John Milton,688,3/17/1993,W. W. Norton & Company,Classics,16.5
055329783X,A Whole New Light,Sandra Brown,227,8/26/2008,Bantam (Fanfare Imprint),Romance,27.5
1840025956,The Coming of Godot: A Short History of a Masterpiece,Jonathan Croall,128,4/1/2006,Oberon Books,Comics,23.0
0385515502,Deep Storm (Jeremy Logan  #1),Lincoln Child,370,3/15/2007,Doubleday Books,Thriller,31.99
1905177046,A Midwife's Story,Sheryl Feldman,194,4/1/2007,Pinter & Martin Ltd,Nonfiction,24.5
0142180092,Nuns and Soldiers,Iris Murdoch,512,7/30/2002,Penguin Classics,Fiction,33.5
0786813857,Shop in the Name of Love (The Cheetah Girls #2),Deborah Gregory,132,9/15/1999,Jump at the Sun,Juvenile Fiction,21.5
0671877666,The Ship Avenged,S.M. Stirling,364,2/1/1997,Baen Books,Science Fiction,36.0
0345478843,The Decline and Fall of the Roman Empire,Edward Gibbon,1258,3/1/2003,Modern Library,History,17.0
0743477367,Dracula,Bram Stoker,528,10/1/2003,Pocket Books,Classics,19.5
0330488155,The Hunters,Claire Messud,200,5/18/2003,Picador,Fiction,26.99
0553409689,Death of a Snob (Hamish Macbeth  #6),M.C. Beaton,192,6/1/2000,Transworld Publishers,Mystery,29.0
014026566X,Boyhood: Scenes from Provincial Life,J.M. Coetzee,166,9/1/1998,Penguin Books,Fiction,39.5
1400033179,A Year at the Races: Reflections on Horses  Humans  Love  Money  and Luck,Jane Smiley,304,4/19/2005,Anchor,Animals,33.99
1842322761,On the Beach,Nevil Shute,296,10/31/2002,House of Stratus,Fiction,26.5
0380759497,The Color of Her Panties (Xanth #15),Piers Anthony,342,9/1/1992,Eos,Fantasy,39.5
0316735647,In the Hand of Dante,Nick Tosches,384,9/1/2003,Back Bay Books,Fiction,34.0
0806128941,Ovid's Metamorphoses: Books 1-5,Ovid,584,1/15/1998,University of Oklahoma Press,Classics,23.5
0310252199,The Church on the Other Side: Doing Ministry in the Postmodern Matrix,Brian D. McLaren,224,1/9/2003,Zondervan,Religion,32.99
0385471475,Child of War  Woman of Peace,Le Ly Hayslip,388,12/1/1993,Anchor,Nonfiction,23.99
0395959918,Katy and the Big Snow (Book & Cassette),Virginia Lee Burton,40,8/30/1999,Houghton Mifflin Harcourt,Childrens,20.5
0321427130,The Picture of Dorian Gray,Oscar Wilde,352,10/1/2006,Pearson,Classics,25.0
0385517238,The Innocent Man: Murder and Injustice in a Small Town,John Grisham,360,10/10/2006,Doubleday Books,Nonfiction,11.0
0812555244,A Quantum Murder (Greg Mandel  #2),Peter F. Hamilton,375,6/15/1998,Tor Books,Science Fiction,29.99
207071523X,La disparition,Georges Perec,319,12/31/1990,Gallimard,Fiction,21.99
0060920645,Three by Annie Dillard: Pilgrim at Tinker Creek  An American Childhood  The Writing Life,Annie Dillard,617,11/21/1990,Harper Perennial,Fiction,28.99
014044209X,The Odes,Pindar,256,9/30/1982,Penguin Books,Poetry,34.99
0439114284,The Case of the Stinky Science Project (Jigsaw Jones  #9),James Preller,80,3/1/2001,Scholastic Paperbacks,Mystery,36.5
0701176814,The Pure in Heart (Simon Serrailler  #2),Susan Hill,370,6/2/2005,Chatto  Windus,Mystery,28.5
0156030489,Kiffe Kiffe Tomorrow,Faïza Guène,179,7/3/2006,Mariner Books,Fiction,22.5
0451530306,The Rainbow,D.H. Lawrence,544,5/5/2009,Signet,Classics,14.99
0060507772,The Last Hero (Discworld #27; Rincewind #7),Terry Pratchett,176,8/20/2002,Harper Voyager,Fantasy,37.99
0425147517,The Key to Midnight,Dean Koontz,419,6/1/1995,Berkley Books,Horror,35.99
0060731303,Anybody Out There? (Walsh Family  #4),Marian Keyes,456,5/9/2006,William Morrow,Womens Fiction,15.5
0071451382,Practice Makes Perfect: Italian Verb Tenses,Paola Nanni-Tate,252,11/23/2005,McGraw-Hill Companies,European Literature,32.0
0755323009,A Friar's Bloodfeud (Knights Templar  #20),Michael Jecks,500,6/5/2006,Headline,Historical,12.5
0425214591,Darkfall,Dean Koontz,371,2/6/2007,Berkley,Fiction,23.0
0786710659,The Mammoth Book of Egyptian Whodunnits,Mike Ashley,512,9/20/2002,Running Press,Mystery,16.5
0345495845,Star Trek: Logs Seven and Eight (Star Trek: Log  #7-8),Alan Dean Foster,358,9/5/2006,Del Rey Books,Media Tie In,24.99
0375832211,Tsunamis and Other Natural Disasters (Magic Tree House Research Guide  #15),Mary Pope Osborne,128,2/27/2007,Random House Books for Young Readers,Nonfiction,16.0
0671743074,Gone South,Robert R. McCammon,400,8/1/1993,Pocket Books,Horror,11.99
0198320566,Much Ado about Nothing (Oxford School Shakespeare),William Shakespeare,160,12/12/2002,Oxford University Press  USA,Classics,26.99
0142003719,I Should Be Extremely Happy in Your Company: A Novel of Lewis and Clark,Brian Hall,432,12/30/2003,Penguin,Historical,27.99
0814749763,The House of Mirth,Edith Wharton,335,1/1/1977,New York University Press,Classics,34.99
0330481916,Blackout (Kat Bronsky #2),John J. Nance,672,12/9/2000,Pan Books,Thriller,17.5
1903436613,The Arden Shakespeare Complete Works,William Shakespeare,1347,7/5/2001,Arden Shakespeare,Classics,10.0
1568821573,H. P. Lovecraft's Dreamlands (Call of Cthulhu RPG),Chris  Williams,260,2/2/2008,Chaosium,Games,10.5
0517223627,Alice in Wonderland,Lewis Carroll,92,9/7/2004,Gramercy Books,Classics,24.99
0842356290,Remember (Redemption  #2),Karen Kingsbury,432,1/1/2003,Tyndale House Publishers,Christian Fiction,13.99
0300091699,Dreaming in Pictures: The Photography,Lewis Carroll,172,8/11/2002,Yale University Press,Art,30.99
0679772642,True and False: Heresy and Common Sense for the Actor,David Mamet,144,2/22/1999,Vintage,Plays,20.99
0520024273,The Pound Era,Hugh Kenner,624,9/18/1973,University of California Press,Poetry,21.0
0451219597,Jackdaws,Ken Follett,416,12/5/2006,NAL,Historical,13.0
0373288565,The Gunslinger,Mary McBride,304,12/23/1994,Harlequin Historical,Westerns,35.5
0553587064,Dime Store Magic (Women of the Otherworld  #3),Kelley Armstrong,414,5/27/2004,Bantam Spectra,Fantasy,31.0
009917331X,Surely You're Joking  Mr. Feynman!,Richard P. Feynman,350,12/17/2006,Vintage,Science,34.0
0140234446,Selected Letters  1940-1956,Jack Kerouac,656,3/1/1996,Penguin (Non-Classics),Nonfiction,19.0
0425195481,The Bad Place,Dean R. Koontz,417,7/6/2004,Berkley,Horror,11.0
006053916X,Rough Crossings: Britain  the Slaves and the American Revolution,Simon Schama,496,4/25/2006,Ecco / HarperCollins,History,25.5
0307262995,Nature Girl,Carl Hiaasen,306,11/14/2006,Alfred A. Knopf,Fiction,35.0
0446611239,The Cabinet of Curiosities (Pendergast  #3),Douglas Preston,629,6/1/2003,Warner Books,Mystery,16.99
0060506989,We Were Soldiers Once ... and Young (Ia Drang - the Battle That Changed the War in Vietnam),Harold G. Moore,535,2/5/2002,HarperTorch,History,30.99
0060935553,One Matchless Time: A Life of William Faulkner,Jay Parini,528,6/14/2005,Harper Perennial,Biography,24.99
0394846974,The Landing of the Pilgrims,James Daugherty,160,2/12/1981,Random House Books for Young Readers,History,35.99
0679783369,The Wealth of Nations,Adam Smith,1184,7/12/2000,Modern Library,Economics,30.0
0061228745,Charlotte's Web,E.B. White,179,11/1/2006,HarperEntertainment,Classics,14.99
1857989341,The Gods Themselves,Isaac Asimov,288,2/10/2000,Millenium,Science Fiction,39.99
0142001805,The Eyre Affair (Thursday Next  #1),Jasper Fforde,374,2/25/2003,Penguin Books,Fantasy,26.5
0553214322,The Island of Doctor Moreau,H.G. Wells,153,5/1/1994,Bantam Classics,Classics,33.5
8172235224,Mistaken Identity,Nayantara Sahgal,324,12/30/2016,Harper Collins,Fiction,30.0
055321344X,Purgatorio (The Divine Comedy  #2),Dante Alighieri,413,8/3/2004,Bantam Books,Classics,30.5
0830743073,Let Justice Roll Down,John M. Perkins,219,12/6/2006,Regal Books,Nonfiction,24.5
1401207553,The Best of the Spirit,Will Eisner,187,11/1/2005,DC Comics,Sequential Art,13.5
0373033664,P.S. I Love You (Sealed with a Kiss #4),Valerie Parv,192,4/24/1995,Harlequin Romance,Romance,39.5
